system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
93,0,-0.06914018,-0.099720106,0.67430574,0.63011366,0.64126897,0.6437258,0.5745856,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,0.17363967,-0.024238734,0.73439366,0.75889826,0.5487239,0.53651524,0.7101549,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0,0.13333659,0.105398014,0.37334397,0.35088262,0.3284429,0.3454054,0.478742,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,0.07960796,0.015198248,0.834276,0.7395865,0.7577052,0.7698663,0.84947425,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0,0.019790774,0.012005731,0.59559345,0.61519325,0.5941978,0.58780843,0.6075992,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0,0.004326347,0.096054494,0.20820844,0.11321748,0.32070935,0.2999366,0.30426294,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,0.033487234,-0.0010970638,0.84394485,0.81561863,0.8300128,0.80936056,0.84284776,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0,0.059435856,-0.012812989,0.8125,0.5525114,0.7301349,0.7402512,0.799687,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0,0.008549653,-3.6298443E-4,0.83548605,0.82543564,0.82528365,0.82657343,0.83512306,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0,-0.0050492943,0.044711187,0.40819964,0.39284676,0.36555892,0.45796013,0.45291084,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,-0.033539068,-0.09458585,0.5580408,0.60993856,0.5276809,0.496994,0.46345493,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0,0.031108564,0.004623387,0.86560965,0.7326274,0.7759265,0.8391245,0.87023306,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0,0.024035059,0.0013002469,0.84294194,0.84257466,0.8435583,0.8202072,0.8442422,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0,0.036506627,0.040693663,0.65252936,0.67054963,0.64492756,0.6567164,0.69322306,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0,0.05202809,0.05054549,0.5561044,0.48813984,0.5083032,0.5546219,0.60664994,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,0.03499409,0.11426002,0.59000915,0.55648786,0.5314319,0.66927505,0.7042692,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0,0.08412443,0.05673992,0.34968552,0.38135594,0.24676314,0.32230103,0.40642545,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0,0.036621023,0.0023898806,0.8207303,0.8014184,0.76086956,0.7864992,0.82312024,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0,0.09532836,0.04993893,0.64854616,0.6494973,0.46923646,0.6031567,0.6984851,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0,0.04734612,0.02771899,0.75762314,0.78698224,0.7803425,0.73799604,0.78534216,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0,0.0573647,0.029763807,0.86183923,0.88275117,0.87432253,0.83423835,0.89160305,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0,0.2799467,0.113891974,0.54585326,0.580607,0.63094395,0.37979853,0.6597452,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,-0.016580284,-0.14412384,0.45055643,0.3807957,0.39186177,0.3230129,0.3064326,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0,0.07283347,0.08982414,0.58027893,0.71543455,0.5651769,0.59726965,0.6701031,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0,0.015402672,0.08467247,0.755887,0.87442774,0.77944946,0.82515675,0.8405594,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0,0.30893677,0.08595258,0.625974,0.6397035,0.6352357,0.40298983,0.7119266,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0,0.015965693,-0.001501565,0.31246164,0.31996354,0.28903842,0.29499438,0.31096005,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,0.027313847,0.021251753,0.85772914,0.87430525,0.86526686,0.85166705,0.8789809,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0,-0.020816691,-0.031207975,0.77532387,0.780303,0.77470684,0.7649326,0.7441159,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,0,-0.016525934,0.1167589,0.2932961,0.32941392,0.36559725,0.42658094,0.41005498,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0,0.032530587,0.004241131,0.84333867,0.8415973,0.8354411,0.81504923,0.84757984,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0,0.28757936,0.45517036,-0.054643366,-0.012269938,0.1948912,0.11294766,0.400527,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0,0.026110277,-0.023130625,0.8202689,0.7090437,0.7686822,0.77102804,0.79713833,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0,0.29324058,0.18937999,0.29488575,0.7160086,0.7345704,0.19102517,0.48426574,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,0.03275842,-0.0026612538,0.897006,0.8795181,0.89422065,0.86158633,0.89434475,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0,0.020003678,0.029866466,0.74601954,0.76853526,0.7767442,0.7558824,0.77588606,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0,0.03391264,0.017038457,0.229926,0.23700269,0.23292068,0.21305183,0.24696447,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0,-0.012545204,0.00456221,0.78024596,0.81601125,0.7729393,0.7973533,0.78480816,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0,0.030366095,0.051389594,0.51203567,0.57402074,0.5266997,0.5330592,0.56342524,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,-0.02524926,-0.028378604,0.86196476,0.84111905,0.8312082,0.8588354,0.83358616,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0,0.0013446267,-0.019120915,0.82949656,0.8417344,0.7927882,0.80903107,0.8103757,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0,-0.00606255,-0.11403263,0.31636727,0.043677352,0.1740652,0.20839718,0.20233463,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0,0.08722643,0.03212605,0.7544607,0.7688172,0.6418851,0.6993604,0.78658676,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0,0.06804714,0.014391792,0.6944338,0.6642703,0.68696886,0.6407784,0.7088256,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0,-0.032752007,-0.056001708,0.86164993,0.850209,0.8331023,0.83840024,0.8056482,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0,0.023744434,0.032293737,0.7871698,0.82441413,0.7243412,0.7957191,0.81946355,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,1.1746581E-4,-3.8410004E-4,0.8905908,0.8762721,0.88617885,0.8900893,0.8902067,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0,0.014727469,0.006124754,0.8792163,0.86746746,0.8614173,0.87061363,0.88534105,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0,-0.36334297,-0.3117011,0.7387512,0.77885675,0.7920605,0.790393,0.42705005,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0,0.010890919,-0.027022745,0.80050826,0.7879296,0.7670146,0.7625946,0.77348554,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0,0.082676604,0.046922196,0.30407834,0.32154247,0.31148362,0.26832393,0.35100055,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,0.07000536,-0.007541142,0.8051242,0.79449964,0.79201233,0.72757775,0.7975831,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0,0.15187709,-0.092991784,0.8017107,0.7024721,0.6858092,0.55684185,0.70871896,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0,0.019644143,0.007874625,0.79273325,0.7762836,0.7920062,0.7809638,0.8006079,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0,0.059576157,0.06449914,0.20902883,0.20040622,0.20574692,0.21395181,0.27352798,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0,-0.2712648,-0.35273507,0.7944412,0.80738944,0.7780931,0.712971,0.44170615,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0,0.0649416,0.07826834,0.51101184,0.48226726,0.4948052,0.52433854,0.5892801,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0,0.16448884,0.08337554,0.5118492,0.49766475,0.51845086,0.43073592,0.5952248,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,-0.003432386,-0.016912011,0.28453106,0.24815725,0.24046321,0.27105144,0.26761904,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0,0.04708754,0.050972357,0.7903494,0.80789673,0.8312067,0.7942342,0.84132177,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0,0.010962436,-0.003217668,0.8464705,0.8479208,0.8449677,0.83229035,0.8432528,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0,0.01828172,0.04269637,0.80282176,0.84538877,0.80955476,0.8272364,0.8455181,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0,0.013516328,-0.0779665,0.8453757,0.83172894,0.7617437,0.7538929,0.7674092,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,-0.004550697,-0.017045137,0.8901569,0.8939394,0.8951571,0.8776625,0.8731118,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0,0.030802503,-0.031567093,0.8659741,0.81521356,0.80286086,0.80360454,0.8344071,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0,-0.0024999105,-0.02841051,0.7665249,0.7795576,0.7150476,0.74061435,0.7381144,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0,0.020480188,7.970167E-4,0.82631,0.83128834,0.81268436,0.80662686,0.827107,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0,-0.017786099,-0.006596741,0.8408543,0.8117565,0.82583797,0.8520436,0.83425754,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0,-0.0064853565,-0.0150111625,0.85795707,0.8502033,0.8561873,0.8494312,0.8429459,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0,0.38216087,0.19862562,0.44104275,0.4767096,0.47720364,0.2575075,0.63966835,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,0.071181946,-0.013038768,0.777993,0.7290867,0.7993093,0.6937723,0.76495427,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0,0.1016912,0.22128761,0.42524666,0.40254238,0.67140317,0.5448431,0.64653426,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0,0.09383249,-0.04245233,0.50857145,0.51654476,0.41698718,0.3722866,0.4661191,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0,5.013855E-4,-0.14104412,0.6163511,0.5958021,0.5190531,0.47480565,0.47530702,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0,0.015048116,0.02646803,0.7174202,0.70184255,0.76012707,0.7288401,0.74388826,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,0.065102026,0.010903499,0.5933403,0.6501427,0.610735,0.5391417,0.60424376,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0,-0.042686574,0.15486059,0.58821917,0.7793427,0.7569805,0.78576636,0.7430798,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0,0.036865663,0.025383245,0.82335025,0.8375554,0.81168383,0.81186783,0.8487335,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0,0.027243763,0.030745244,0.80697405,0.7914709,0.792942,0.8104755,0.8377193,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0,0.3445141,-0.2292572,0.6997167,0.6340529,0.7553957,0.12594542,0.47045952,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0,0.067170925,0.009164124,0.8226331,0.8136792,0.77662,0.7646263,0.83179724,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0,-0.04432721,-0.06372698,0.87572813,0.8655968,0.8652953,0.85632837,0.81200117,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0,0.019724857,-0.057860088,0.8439667,0.81163436,0.799927,0.76638174,0.78610665,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0,0.10627655,0.02544844,0.7821093,0.75407356,0.51760876,0.7012812,0.80755776,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0,0.010250006,0.013326164,0.8178561,0.82578194,0.81972986,0.8209322,0.83118224,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0,-0.043571975,0.12977631,0.11159091,0.08026237,0.016852329,0.2849392,0.24136722,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0,0.051883668,0.07954346,0.2809182,0.32309508,0.2951057,0.308578,0.36046168,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0,-0.14687876,0.024171975,0.29454926,0.2967355,0.4281141,0.4656,0.31872123,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0,0.009773337,-0.009998598,0.8716712,0.8610935,0.8452758,0.85189927,0.86167264,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0,0.05173096,0.028113265,0.6780144,0.6929638,0.7181334,0.6543967,0.7061277,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0,0.04313733,0.015431583,0.8442623,0.840861,0.78786117,0.8165566,0.8596939,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0,0.079191044,-0.012612964,0.8577138,0.8778478,0.84175086,0.7659098,0.8451009,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0,0.075533465,0.12591249,0.19340551,0.0846178,0.20738572,0.24378453,0.319318,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,0,0.19077735,0.13646637,0.48526657,0.47991347,0.44149932,0.4309556,0.62173295,"{""type"":""MultiPoint"",""coordinates"":[]}"
