system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
97,0,-0.05217494,0.10434995,0.29453894,0.32311466,0.40213642,0.45106384,0.3988889,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0,-0.0073165973,0.014127927,0.7170468,0.69434416,0.7267802,0.7384913,0.7311747,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,0.23057751,0.116886504,0.3642919,0.3141203,0.32822004,0.25060087,0.4811784,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0,-0.22122487,-0.04347895,0.48662585,0.46733043,0.6352745,0.6643718,0.44314688,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0,-0.051932525,-1.2681617E-5,0.29135126,0.25650558,0.34321138,0.3432711,0.2913386,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0,-0.10801941,0.07132182,0.3068271,0.29709566,0.35787433,0.48616832,0.3781489,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,-0.042433813,0.05860508,0.22699924,0.23040983,0.24554367,0.32803813,0.2856043,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0,-0.0033127172,-0.019114247,0.4059406,0.42574257,0.4178303,0.39013907,0.38682634,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0,-0.061247353,0.0010422107,0.3853591,0.39010742,0.46516347,0.44764867,0.38640133,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0,-0.03881192,0.10483631,0.2995639,0.27906215,0.38515285,0.44321212,0.4044002,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0,-0.022154285,0.10309575,0.62041116,0.57549,0.7163999,0.7456612,0.7235069,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,-0.04887729,0.026898835,0.51427764,0.5331445,0.58002937,0.59005374,0.5411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0,-0.012739773,0.028537517,0.7283873,0.7224148,0.765553,0.7696646,0.7569248,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0,-0.008344332,0.031578112,0.58201355,0.59149414,0.613322,0.621936,0.6135917,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0,0.15643212,0.15748228,0.3636741,0.3879452,0.5461414,0.36472425,0.5211564,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0,-0.004371767,0.029940885,0.7751479,0.7563624,0.80936784,0.8094606,0.8050888,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0,-0.00463255,0.058562763,0.24735409,0.24588352,0.28546706,0.3105494,0.30591685,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0,-0.04437981,0.04698456,0.260602,0.28368795,0.338843,0.35196635,0.30758655,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,0.068731755,0.15183832,0.39162618,0.34557137,0.44221297,0.47473276,0.5434645,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0,0.05263638,-0.058568057,0.66788805,0.5458783,0.577149,0.5566836,0.60932,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0,-0.19816771,-0.08661587,0.29795608,0.28709754,0.32069632,0.40950793,0.2113402,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0,0.060528293,0.16700374,0.41083002,0.3799872,0.5239942,0.51730543,0.5778338,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0,0.014222566,0.13061512,0.36678788,0.30726793,0.32375118,0.48318043,0.497403,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,-0.105545424,-0.06873583,0.50318474,0.49758455,0.505618,0.5399943,0.43444887,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0,-0.24004643,0.18384057,0.24711952,0.29891786,0.3806506,0.6710065,0.4309601,"{""type"":""MultiPoint"",""coordinates"":[]}"
